Customer_Key,Type,RecencyDays,Frequency,Monetary,Tenure,Streaming
1855346,BTB,4,33,470.71489469999995,293,8
1855405,BTS,15,4,88.38572400000001,347,0
1855446,BTC,7,16,994.4557293478999,341,2244
1855670,BTC,26,11,862.0523999999999,332,189
1855753,BTC,10,35,883.5169758047999,358,212
1855786,BTC,17,11,549.769505,276,0
1855827,BTC,25,15,858.2862439999999,359,0
1856028,BTC,18,18,714.270948,338,95
1856054,BTB,14,19,774.0325159444999,350,146
1856265,BTC,23,2,60.172315764,88,7
1856375,BTC,15,2,-1.592881,15,0
1856428,BTC,13,3,32.24344,176,185
1856459,BTB,19,31,902.7481697377999,353,729
1856530,BTC,21,16,113.43199628579998,349,0
1856553,BTC,10,3,98.09472,310,1
1856583,BTC,28,6,375.2184,181,73
1856587,BTC,17,19,1034.0635895761,351,19
1856592,BTS,13,33,499.9467669999999,357,0
1856593,BTC,21,1,0,21,97
1856607,BTC,5,12,924.5888,339,0
1856645,BTB,27,17,225.1832642,151,0
1856687,BTC,14,12,924.5888,348,0
1856875,BTC,23,12,924.5888,357,0
1856896,BTC,30,12,863.0886399999999,364,0
1856902,BTC,7,7,299.71109299999995,129,0
1856913,BTC,30,46,1187.0048597252999,364,119
1856943,BTC,13,4,136.084867,43,0
1856996,BTC,6,9,560.922841,189,678
1857001,BTC,15,38,595.7167176239,349,1932
1857092,BTC,12,7,-207.40610999999998,300,2110
1857095,BTC,30,14,755.9123319939999,338,591
1857286,BTS,8,14,285.99289869029997,164,134
1857359,BTC,9,12,916.6727999999999,343,1479
1857407,BTC,8,12,924.5888,342,0
1857633,BTB,20,14,936.86714,354,48
1857774,BTC,13,12,63.84012009999999,13,0
1857889,BTB,22,8,440.195114,174,0
1857989,BTC,1,31,289.08345614869995,365,1
1858027,BTC,3,57,772.1866650999999,348,0
1858032,BTC,14,56,855.3777963806,365,3306
1858246,BTS,24,12,325.21503099999995,176,467
1858295,BTC,3,12,924.5888,337,614
1858298,BTC,10,9,548.535224,224,0
1858346,BTC,16,18,715.865916,365,1468
1858347,BTC,16,2,-1.808569,16,0
1858372,BTS,9,21,163.2043059,161,0
1858429,BTC,5,15,1014.490418,339,457
1858435,BTC,3,93,1751.0053538635,364,0
1858457,BTC,7,8,137.90459749349998,68,0
1858462,BTC,29,13,875.5420389999999,363,1767
1858509,BTC,15,1,0,15,189
1858548,BTC,26,13,671.6289488335999,332,1097
1858670,BTC,6,3,10.5232,53,8
1858696,BTC,11,15,975.004296,345,2469
1858708,BTC,12,28,689.2997336697999,301,96
1858742,BTC,3,33,1243.9670942,362,508
1859076,BTS,21,13,915.776894,355,3636
1859123,BTC,15,37,606.7633708999999,359,0
1859124,BTC,11,9,277.405313,102,1
1859162,BTC,7,6,359.7822,160,233
1859272,BTC,145,7,770.218349,362,1463
1859352,BTC,5,5,228.57040999999998,96,0
1859510,BTC,28,7,182.6240740511,58,0
1859560,BTC,9,5,92.7680964608,104,0
1859597,BTS,7,12,68.2937072165,356,0
1859610,BTC,15,6,391.842,167,1737
1859646,BTC,15,34,1401.5471656296,349,1304
1859673,BTC,14,17,897.969027,348,0
1859729,BTC,14,18,265.10426119429997,323,0
1859770,BTS,8,12,700.012448,298,524
1860154,BTC,2,4,43.136091900000004,4,100
1860318,BTC,9,4,0,71,98
1860336,BTB,28,20,1136.9412685281,362,0
1860422,BTC,17,58,2109.8234033983,362,0
1860566,BTC,6,13,316.45343199999996,36,0
1860568,BTC,14,24,997.9958860565999,348,0
1860717,BTC,5,26,453.28795845499997,360,5078
1860789,BTC,18,12,924.5888,352,2735
1860875,BTS,21,16,907.0413115248999,356,0
1860890,BTC,12,14,891.8195360980999,346,1836
1860971,BTC,12,15,413.549781,164,0
1860976,BTC,12,7,25.558132,346,147
1860983,BTC,11,14,879.065433,345,0
1861029,BTC,4,8,283.390914,237,915
1861238,BTC,28,19,761.7995880957999,287,0
1861271,BTC,27,28,970.4235435282,361,3
1861319,BTC,24,5,238.03655389349998,115,0
1861470,BTS,29,9,236.4721128,218,667
1861499,BTC,9,16,935.2045999999999,343,99
1861544,BTC,11,18,762.579762,270,0
1861568,BTC,24,1,0,24,511
1861600,BTS,23,3,17.566802,332,144
1861652,BTC,3,21,968.2474008385,337,477
1861701,BTC,17,9,626.9472,359,53
1861762,BTS,25,7,54.8879257629,172,0
1861778,BTC,15,21,483.33798558719997,357,2
1861784,BTC,14,2,78.3684,44,199
1861985,BTC,20,20,741.0351218999999,309,0
1862026,BTC,1,19,734.2605018831,341,5745
1862051,BTB,6,9,475.270859,290,236
1862075,BTC,9,23,2605.4107891,344,610
1862095,BTC,27,8,48.97684,331,361
1862261,BTS,22,17,413.2554282,361,9
1862330,BTC,1,69,531.0787080593999,362,1998
1862450,BTC,21,22,830.5364999,355,2043
1862511,BTC,2,5,311.46095583209996,94,21
1862635,BTC,13,2,-1.789561,13,0
1862685,BTB,19,14,286.10904976,272,0
1862715,BTC,9,20,675.2794339999999,343,82
1862719,BTS,1,8,39.065474,1,0
1862910,BTS,5,11,662.6410263593999,249,0
1863056,BTC,10,20,717.2006505214,219,0
1863096,BTC,18,12,665.7435039999999,277,43
1863178,BTC,10,1,0,10,496
1863267,BTC,2,7,423.70591354839996,154,138
1863300,BTC,15,29,1170.0084205025998,349,0
1863443,BTC,3,12,900.8408,337,0
1863510,BTC,12,12,924.5888,346,6337
1863519,BTC,7,22,337.705924,180,0
1863532,BTC,2,8,321.50664689999996,301,204
1863649,BTC,30,5,257.293415,121,0
1863695,BTS,28,37,751.0624432999999,351,19
1863728,BTC,5,24,747.3667739,294,0
1863756,BTC,21,22,1089.6656119,355,0
1863785,BTC,26,5,90.63505289999999,56,0
1863802,BTS,4,19,529.8808872407,221,262
1863974,BTC,3,12,940.4207999999999,337,0
1864141,BTC,4,7,293.362924727,35,0
1864153,BTS,1,16,1027.8195984662,361,0
1864165,BTC,18,14,908.7012629999999,352,74
1864332,BTC,28,25,810.27041,362,678
1864349,BTC,13,7,397.040169236,165,782
1864357,BTB,1,25,974.5982448999999,327,266
1864411,BTC,5,7,-16.316652571,135,791
1864434,BTC,261,2,754.5589319999999,298,0
1864682,BTS,21,8,266.240687,112,0
1864695,BTC,24,19,571.6086430594,338,2180
1864719,BTC,9,20,826.2499319,343,3961
1864765,BTC,9,14,912.2314419999999,343,0
1864804,BTC,16,14,904.1341399999999,350,882
1864985,BTS,6,12,924.5888,340,1481
1865117,BTS,3,12,924.5888,337,2201
1865224,BTC,15,1,0,15,279
1865430,BTC,7,19,992.0322253963999,341,0
1865432,BTC,20,3,118.7470856376,50,457
1865512,BTC,2,7,229.82464589999998,63,0
1865522,BTC,3,2,12.621496,3,0
1865528,BTC,6,4,86.27986,139,0
1865541,BTC,5,14,870.385819,339,0
1865607,BTC,6,24,916.8055710726999,326,0
1865623,BTC,1,7,259.5977407203,62,35
1865645,BTC,6,17,690.8033519132,342,44
1865660,BTS,18,8,513.3658709041,171,0
1865732,BTC,18,12,916.6727999999999,352,0
1865763,BTC,17,14,462.7951989513,355,0
1865930,BTC,28,27,844.136944,349,2390
1865975,BTC,17,5,0,110,1144
1865988,BTC,8,20,943.4673188999999,342,837
1866077,BTC,22,27,642.321966,356,0
1866081,BTC,27,26,811.821073,361,9981
1866118,BTC,10,15,646.529636,275,9
1866126,BTC,12,12,519.2849709095,164,0
1866148,BTC,2,4,76.12724399999999,51,528
1866166,BTC,28,17,857.98196,362,0
1866365,BTC,2,11,117.55330099999998,232,0
1866408,BTC,1,40,1127.3148040511999,360,5219
1866430,BTC,15,10,705.3155999999999,274,1512
1866552,BTC,8,30,909.1942539999999,364,0
1866585,BTC,2,7,327.405442,235,0
1866644,BTC,17,13,943.7589889999999,351,0
1866646,BTS,30,6,236.54142,121,0
1866749,BTC,8,5,131.175108,38,0
1866813,BTC,21,3,76.20461999999999,51,0
1866993,BTC,10,22,900.6826534850999,353,649
1866998,BTC,4,1,0,4,0
1867068,BTS,17,14,25.012410999999993,121,0
1867088,BTC,5,4,235.10519999999997,96,90
1867242,BTB,29,17,207.8286894,59,0
1867258,BTC,7,12,942.4166399999999,341,66
1867313,BTS,18,6,391.842,170,5635
1867368,BTC,5,38,939.6517703218,339,4343
1867454,BTC,5,11,506.57347699999997,219,1378
1867601,BTC,19,31,990.2107058682,364,0
1867622,BTC,2,16,214.04828613229998,276,475
1867674,BTS,22,12,924.5888,356,12
1867834,BTC,8,17,800.556524,360,5942
1867931,BTC,47,16,672.8875329668,361,132
1868024,BTC,23,13,453.136423,344,2343
1868103,BTC,2,87,68.08426000599994,334,1512
1868134,BTC,27,13,903.589248,364,977
1868135,BTC,24,5,146.503997,221,71
1868346,BTC,12,2,78.3684,42,0
1868651,BTC,15,23,936.0268492349999,357,17
1868690,BTC,3,22,861.6820888999999,350,2
1868740,BTC,29,16,911.398472,363,0
1868752,BTC,26,13,892.761042,360,0
1868787,BTC,58,1,0,58,898
1868806,BTB,55,12,893.5732412176999,352,910
1868986,BTC,18,13,940.880782,352,861
1869037,BTC,57,12,707.2837714149,355,1501
1869045,BTC,20,7,189.06060399999998,355,42
1869179,BTC,28,5,72.08378239219999,58,169
1869276,BTC,46,16,1012.9014119999999,338,1
1869278,BTC,29,5,312.682,151,591
1869308,BTC,20,28,872.1997763129999,354,0
1869333,BTS,15,6,138.827244,351,138
1869363,BTC,24,7,54.6379988351,54,0
1869400,BTC,17,5,32.2551276274,17,0
1869433,BTC,25,63,597.8955967978,362,733
1869434,BTC,28,8,393.513187,212,1217
1869448,BTC,1,24,356.6168357154,233,18
1869493,BTS,23,10,185.785778,357,1
1869528,BTC,6,14,914.309229,340,1713
1869619,BTC,9,3,0,72,16
1869641,BTC,28,9,549.74304,360,124
1869734,BTC,11,16,959.1111231025999,353,0
1869760,BTC,49,11,1494.5408,352,0
1869784,BTS,4,23,698.64415,340,4891
1869807,BTC,3,12,940.4207999999999,337,0
1869818,BTB,3,6,30.3674879,17,0
1869893,BTC,6,11,676.4729239999999,265,0
1870018,BTC,6,14,420.77376308,295,171
1870204,BTC,14,18,840.6718307562999,348,90
1870226,BTC,26,11,783.684,315,4757
1870239,BTS,3,32,763.1581730940999,337,302
1870409,BTC,22,41,1184.3174551988,356,0
1870455,BTC,4,17,553.091069,340,0
1870491,BTC,7,12,924.5888,341,0
1870511,BTC,6,14,848.650766,326,140
1870618,BTC,15,3,57.8334566058,20,0
1870627,BTC,6,18,750.6309279,363,937
1870640,BTS,14,11,458.66008,345,0
1871008,BTC,2,17,745.791894,277,2408
1871224,BTC,19,5,250.1456,167,128
1871286,BTB,20,7,219.11528499999997,111,724
1871290,BTC,13,20,695.5335409999999,347,0
1871327,BTC,19,15,965.67936,339,0
1871341,BTC,23,4,21.227570642499998,23,0
1871358,BTC,17,17,617.6500113415,333,4125
1871360,BTC,13,11,578.493673,291,131
1871364,BTC,25,5,839.9143309003999,352,2440
1871412,BTC,17,12,924.5888,351,0
1871590,BTC,17,8,3.7577669999999994,172,641
1871622,BTC,3,12,924.5888,337,0
1871659,BTC,27,3,156.7368,88,0
1871687,BTC,7,29,612.5845641494,341,0
1871710,BTC,4,2,78.3684,34,6
1871925,BTC,22,15,857.770462,356,0
1871930,BTC,6,12,900.8408,340,0
1871994,BTC,27,13,690.5466739999999,316,0
1872092,BTS,13,10,319.743721,135,0
1872122,BTS,11,13,895.274597,345,1288
1872142,BTC,11,8,325.201232,344,0
1872150,BTC,24,6,375.2184,177,0
1872246,BTS,16,12,924.5888,350,26
1872314,BTC,23,5,391.842,144,1263
1872404,BTC,8,16,889.6814968688,356,8274
1872430,BTC,9,84,1290.2801421832,355,0
1872699,BTC,42,22,822.3321808999999,343,904
1872728,BTC,4,15,317.2361330292,145,336
1872745,BTC,9,12,900.8408,343,0
1872803,BTC,29,5,96.2107037845,59,0
1872811,BTC,3,7,348.711591,155,1314
1873014,BTC,9,17,939.5284824915999,343,0
1873020,BTC,28,2,25.81325816,28,687
1873051,BTC,28,15,922.5945979999999,362,332
1873182,BTS,12,7,407.06165999999996,171,306
1873504,BTS,2,27,564.129478,345,0
1873572,BTS,6,2,-0.361576,6,0
1873596,BTC,4,29,575.2692526486,343,0
1873635,BTS,8,3,10.000218,8,0
1873680,BTC,6,63,1167.356794627,332,90
1873685,BTC,26,15,946.4108389999999,360,23
1873718,BTC,27,19,914.6214459999999,361,0
1873768,BTC,12,21,805.731643,346,0
1873802,BTC,3,25,1030.2899,362,71
1873966,BTC,7,2,78.3684,37,214
1874056,BTC,30,3,78.740804,60,0
1874087,BTC,20,14,910.8066737559999,354,146
1874108,BTC,11,13,931.4287999999999,345,1582
1874254,BTC,5,51,505.4898922426999,362,791
1874273,BTC,4,3,156.7368,65,396
1874322,BTC,3,13,898.454003,337,0
1874405,BTS,13,12,924.5888,347,0
1874565,BTC,6,12,900.8408,340,0
1874737,BTS,3,23,903.9521652706,337,475
1875281,BTC,25,12,924.5888,359,0
1875385,BTC,12,14,682.9466299,301,1802
1875395,BTC,5,6,470.21039999999994,158,787
1875421,BTC,19,12,924.5888,353,0
1875432,BTC,19,8,252.60964689999997,110,306
1875513,BTS,27,6,375.2184,180,53
1875535,BTC,3,38,855.0801375015999,346,0
1875572,BTC,3,14,845.7451279999999,337,1799
1875635,BTC,13,7,325.32,138,0
1875920,BTC,10,24,623.0828789999999,299,204
1875990,BTS,9,3,156.7368,70,1684
1876032,BTC,30,49,1221.5160207447,364,2
1876114,BTC,21,20,766.896001,363,0
1876237,BTS,18,15,756.4892779999999,352,918
1876347,BTC,6,27,833.88870662,265,0
1876374,BTC,29,4,-18.798087100000004,29,271
1876390,BTS,16,34,829.4225989491,248,2722
1876550,BTS,17,15,902.773328,351,161
1876599,BTC,23,11,660.749732,282,0
1876604,BTS,267,7,708.076378,332,199
1876620,BTS,18,7,250.68064389999998,109,1
1876737,BTC,5,17,950.1703819999999,356,0
1876739,BTC,2,32,662.5190350299999,365,3325
1876800,BTS,53,7,-154.8551798573,63,0
1876835,BTS,4,18,949.9943659999999,352,173
1877034,BTC,14,1,0,14,62
1877104,BTC,1,16,927.343626,351,3474
1877355,BTS,4,6,-37.837853,4,0
1877451,BTC,1,77,-1072.2948531000002,349,214
1877489,BTC,2,42,1427.7609885875,351,10
1877490,BTC,20,9,560.40922,325,1290
1877492,BTC,8,21,31.446796799999984,259,0
1877497,BTC,17,14,1017.0932399999999,351,0
1877701,BTC,17,16,904.072913,351,647
1877747,BTC,26,9,301.032556,282,1234
1877775,BTC,13,11,199.81437699999998,177,109
1877972,BTC,2,6,328.35178499999995,149,0
1878349,BTC,18,38,416.333457565,363,0
1878621,BTC,10,29,828.2204268999999,356,0
1878641,BTC,4,6,254.53003999999999,143,0
1878732,BTS,14,9,117.94336405329999,57,0
1878769,BTC,16,3,98.761625,46,0
1878881,BTC,29,6,-29.1574219995,323,104
1879014,BTC,18,12,940.4207999999999,352,93
1879217,BTC,19,12,924.5888,353,0
1879356,BTC,11,7,334.65122299999996,163,0
1879388,BTS,7,13,206.9393599466,274,24
1879398,BTS,9,3,29.76905636,151,196
1879455,BTC,9,10,10.211862,143,569
1879457,BTS,5,1,0,5,33
1879566,BTC,6,48,396.0530817999999,362,12
1879584,BTC,17,23,1023.519463,353,0
1879680,BTC,14,13,848.8156799999999,334,0
1879774,BTC,17,26,841.424458,361,0
1879864,BTC,141,8,707.545845,352,0
1880061,BTC,19,10,814.5156650414,280,0
1880164,BTC,12,19,852.6410699999999,345,0
1880184,BTC,15,35,814.6516039999999,363,0
1880196,BTS,7,27,731.9375577999999,274,0
1880235,BTS,20,14,825.7730619793999,309,0
1880243,BTC,6,20,915.6639549999999,340,67
1880256,BTC,4,18,929.6704438999999,348,308
1880279,BTC,22,21,858.4998155999999,356,688
1880293,BTC,19,14,480.64555699999994,233,0
1880305,BTC,37,1,0,37,0
1880309,BTC,8,30,1201.3079453203,345,0
1880404,BTC,13,14,761.3644699898999,257,1302
1880607,BTC,20,6,27.1495443694,63,0
1880762,BTC,23,13,900.677017,357,0
1880768,BTC,20,12,924.5888,354,120
1880777,BTC,11,5,312.682,133,2586
1880778,BTS,14,18,903.8159489999999,348,2121
1880792,BTC,8,45,1917.2585341494998,342,0
1880931,BTC,46,9,930.0423402862999,340,0
1880932,BTC,42,10,601.5191394131,355,1
1881109,BTC,2,20,943.4553609999999,359,0
1881137,BTB,8,10,649.59242,252,5960
1881189,BTS,9,5,-22.6167641139,165,0
1881350,BTC,12,12,806.8462069999999,301,0
1881373,BTC,12,9,602.7154362713,179,318
1881382,BTC,11,13,962.9136,345,10
1881419,BTC,19,17,980.911848,325,0
1881425,BTC,9,22,841.9261275624999,343,0
1881455,BTC,19,21,985.5249968999999,353,166
1881819,BTC,12,4,0,74,882
1881839,BTC,7,9,439.19502,351,216
1881874,BTC,10,34,692.7432800705,364,1
1881878,BTS,1,8,548.5788,214,3846
1881942,BTC,11,5,248.44242599999998,102,606
1882167,BTC,34,4,764.5835239999999,354,171
1882182,BTC,3,12,924.5888,337,0
1882188,BTC,4,27,874.8335678,345,92
1882399,BTC,30,16,907.8862469999999,364,23
1882598,BTC,16,5,292.8816,138,627
1882709,BTS,3,16,852.3280263196999,337,0
1882875,BTC,2,39,1347.1429680351,353,0
1882966,BTC,1,17,884.8808176767999,321,0
1883164,BTC,19,15,907.2769477126,353,4466
1883269,BTC,22,12,461.824758,236,0
1883307,BTC,8,10,56.94,216,804
1883313,BTB,1,10,378.3637780712,353,0
1883366,BTC,3,11,862.0523999999999,357,453
1883608,BTC,23,16,842.6936489999999,357,0
1883738,BTC,7,2,0,130,63
1883744,BTC,19,6,391.842,171,340
1883782,BTC,7,26,816.555841,327,524
1883795,BTC,19,8,1157.129372,149,0
1884167,BTC,19,10,249.237734,231,4054
1884175,BTS,14,4,110.0300951,171,0
1884199,BTC,53,27,818.5839389590999,347,0
1884219,BTC,2,7,470.21039999999994,185,1011
1884241,BTC,24,15,978.439458,358,0
1884286,BTC,24,24,783.0191083369999,358,8
1884336,BTC,12,13,1064.95006,345,0
1884396,BTS,28,10,-20.44856,183,430
1884454,BTS,2,3,69.38268824209999,32,0
1884648,BTC,9,4,0,71,151
1884656,BTC,3,25,322.97819799999996,86,99
1884668,BTC,17,7,75.66848399999999,47,0
1884696,BTB,18,13,986.2775999999999,352,386
1884779,BTC,21,7,235.85306789999999,100,0
1884792,BTC,15,17,906.4738719,349,1014
1884799,BTC,18,50,778.2137839999999,351,230
1884811,BTC,63,8,904.9061994063,352,0
1884895,BTC,12,15,941.402618184,345,179
1884933,BTC,26,5,136.42362475139998,56,6
1884973,BTC,26,18,989.037617,360,0
1885203,BTC,8,5,65.5725486933,8,100
1885242,BTC,81,15,679.3895067999999,362,2106
1885248,BTC,2,13,220.743955,63,0
1885290,BTS,5,14,66.6883911621,149,0
1885304,BTS,23,8,407.6582649,145,1316
1885307,BTS,7,9,11.676255999999995,155,377
1885318,BTC,2,123,1498.1199460323999,364,0
1885322,BTC,13,28,282.641466,302,6701
1885329,BTC,28,12,900.8408,362,0
1885423,BTC,15,28,764.0458405633999,349,1309
1885435,BTS,3,6,470.21039999999994,156,418
1885458,BTC,280,4,790.557062,297,0
1885484,BTC,21,6,330.50881699999996,143,802
1885686,BTC,13,61,1215.508939,352,0
1885770,BTC,10,33,912.1702546987999,365,10921
1885777,BTC,4,8,0,159,683
1885829,BTB,11,28,991.4370809,355,0
1886323,BTC,3,9,471.21263999999996,186,0
1886418,BTB,20,16,868.5727787215,279,0
1886453,BTC,20,23,966.2662131192,354,916
1886469,BTS,21,3,-27.473771,21,0
1886482,BTC,22,3,0,85,79
1886652,BTC,4,21,780.4175949999999,338,0
1886906,BTC,29,8,381.55235999999996,181,0
1887039,BTS,21,9,509.757273989,360,409
1887099,BTC,7,7,470.21039999999994,190,1197
1887109,BTS,19,17,767.2307350962999,294,187
1887156,BTC,26,38,873.6393878209999,362,15617
1887161,BTC,26,5,391.842,148,520
1887305,BTC,12,2,7.158708,223,0
1887513,BTC,26,5,40.189659,354,168
1887525,BTC,21,8,491.26224899999994,204,0
1887552,BTC,22,7,351.802442,337,47
1887724,BTC,26,28,1134.7916975465998,364,135
1887789,BTC,4,43,844.6927623592,338,343
1887802,BTC,23,13,911.16202,357,5821
1887855,BTC,58,14,30.386276799999983,351,5
1887870,BTC,6,41,798.6681388999999,340,2563
1887925,BTC,23,17,470.9920474485,355,0
1888119,BTC,28,12,813.428148,338,1027
1888171,BTC,16,4,45.022816,46,0
1888459,BTC,9,12,862.0523999999999,329,4872
1888711,BTC,17,8,494.11062,200,1677
1888725,BTC,24,4,156.7368,123,0
1888753,BTC,27,57,1648.5426933811,361,627
1888786,BTC,2,7,319.89422199999996,245,1278
1888958,BTC,27,5,202.764447,126,294
1889023,BTC,29,6,373.336185,151,0
1889058,BTC,28,12,940.4207999999999,362,0
1889132,BTC,6,39,810.0605869999999,346,1325
1889150,BTC,24,9,540.6534369999999,238,0
1889192,BTC,29,19,767.6559007875,349,422
1889302,BTC,7,21,814.6809003487999,341,64
1889331,BTC,11,29,586.3226955875999,345,201
1889336,BTC,2,5,111.009256,63,0
1889369,BTC,2,8,471.62485599999997,185,0
1889378,BTC,1,32,575.6671058,335,226
1889555,BTS,4,13,272.6857957782,95,0
1889611,BTC,29,12,940.4207999999999,363,1801
1889686,BTC,18,14,960.3642209773,352,4154
1889689,BTS,9,2,-29.701815,9,0
1889703,BTC,9,2,-0.837544,9,0
1889715,BTC,22,13,877.68482,346,452
1889723,BTC,7,45,878.1891557762,364,262
1889774,BTC,6,21,559.83008,349,603
1889912,BTC,7,14,946.6512241454,341,555
1889929,BTB,22,72,4784.2819226689,316,47
1890020,BTC,23,12,862.0523999999999,343,110
1890022,BTS,4,20,209.27968717599998,349,116
1890031,BTC,3,35,1003.9438394146999,345,12
1890145,BTC,7,10,-3.693556,194,1407
1890175,BTI,3,2,65.8244,33,75
1890203,BTC,33,37,830.0776477999999,345,10
1890269,BTC,22,31,1008.3698297586,356,0
1890288,BTS,38,2,28.871997,355,167
1890351,BTC,4,20,677.570486,274,1626
1890494,BTC,83,10,767.852,356,1298
1890566,BTC,30,19,953.384017,364,3253
1890576,BTC,19,65,857.5686901188,203,0
1890711,BTC,30,12,892.9247999999999,364,32
1890832,BTC,28,44,947.8325726365999,362,0
1890839,BTB,8,8,201.2514410117,72,0
1890861,BTC,24,6,328.9098,177,0
1890907,BTC,21,20,922.8442239999999,355,0
1890959,BTC,10,14,353.8983879,132,4
1890980,BTC,5,13,940.4207999999999,353,1253
1891009,BTS,26,2,78.3684,205,33
1891019,BTC,15,12,643.6318399999999,278,256
1891059,BTC,29,47,909.3714461118,363,342
1891174,BTC,8,5,146.508432,108,751
1891234,BTC,63,28,654.1514940971,332,0
1891250,BTC,6,12,924.5888,340,4072
1891283,BTC,27,23,858.7185776258999,361,184
1891765,BTC,63,45,434.73370958799995,342,879
1891822,BTC,17,7,229.94463299999998,78,0
1891901,BTC,12,25,583.229223536,256,0
1891907,BTC,7,13,534.1121989999999,310,2094
1892016,BTC,25,10,497.51334677479997,318,1
1892017,BTC,29,3,19.86842,218,349
1892031,BTC,28,5,164.743993,127,57
1892045,BTB,4,42,1144.3463624306,338,0
1892055,BTC,11,19,628.8786014221,225,26
1892102,BTC,6,38,721.6788972894,340,95
1892198,BTC,45,21,557.432164576,363,1658
1892209,BTC,7,21,959.1064286648999,327,3062
1892213,BTC,9,28,812.5942767741999,343,1166
1892346,BTC,11,7,277.898635,335,0
1892357,BTC,8,7,-38.517962,349,156
1892426,BTC,21,9,0,207,1681
1892461,BTS,1,3,104.068789,31,0
1892473,BTC,11,3,90.23779,45,0
1892474,BTS,25,13,954.55202,359,3
1892701,BTC,19,22,953.3022249999999,353,624
1893140,BTC,30,6,373.17060399999997,354,145
1893142,BTC,18,14,764.3614371177,144,0
1893284,BTC,18,21,855.0626189999999,352,0
1893500,BTC,2,9,77.27691619999999,63,0
1893518,BTS,4,12,529.0872059,327,0
1893611,BTC,16,6,262.041022,138,523
1893668,BTC,9,15,240.66011487330002,70,0
1893845,BTC,4,31,936.2454049938999,347,0
1893935,BTC,3,8,154.992052,193,458
1893944,BTC,5,50,832.7289497999999,358,0
1893955,BTC,8,15,952.763794,342,744
1893956,BTS,3,1,0,3,0
1893976,BTC,3,12,924.5888,337,36
1894024,BTC,1,7,470.21039999999994,183,4
1894040,BTC,8,17,896.4706560029999,347,0
1894254,BTC,2,1,0,2,3
1894306,BTC,7,9,482.12522422909996,190,1056
1894321,BTC,24,7,0,212,76
1894471,BTC,2,5,77.61684599999998,63,0
1894503,BTC,30,22,842.1080763031999,364,15
1894588,BTC,8,14,927.015226,342,0
1894633,BTC,20,7,297.210238,142,0
1894649,BTC,18,21,787.092639,342,908
1894674,BTC,25,14,882.4712119999999,359,32
1894777,BTC,18,21,829.4738788999999,352,1507
1894790,BTC,2,9,261.319093,63,882
1894792,BTC,3,25,909.367864589,337,0
1894799,BTC,4,46,605.3400783,261,265
1894952,BTC,16,6,205.63361658309998,182,135
1895089,BTC,5,15,830.4276419999999,345,892
1895091,BTC,16,4,94.285788,46,0
1895103,BTC,13,13,901.2366,361,2731
1895251,BTC,9,13,939.721652,361,0
1895340,BTC,13,2,0,187,53
1895511,BTC,11,17,897.4547899999999,345,995
1895788,BTC,27,12,916.6727999999999,361,0
1895851,BTS,13,27,706.780910136,328,0
1895996,BTC,6,11,250.42284199999995,311,3060
1896426,BTS,9,4,16.3247526474,176,169
1896445,BTC,16,14,900.0092,350,0
1896495,BTS,10,2,78.3684,46,775
1896539,BTS,14,15,141.0772969,178,0
1896568,BTC,20,11,224.87632272429997,142,0
1896572,BTC,9,9,201.3779782156,355,118
1896687,BTC,25,4,100.6998381783,55,0
1896712,BTC,22,60,988.0138157662999,356,0
1896807,BTC,19,12,940.4207999999999,353,1670
1896831,BTC,14,15,815.5812119999999,348,16
1897076,BTC,3,64,1077.1587437055998,360,154
1897148,BTC,14,14,289.0969100887,262,0
1897154,BTC,3,15,642.9469492897,364,0
1897274,BTS,14,8,460.83782799999994,198,286
1897375,BTC,4,12,924.5888,338,0
1897491,BTC,5,14,128.806762588,348,1558
1897689,BTC,25,12,916.6727999999999,359,0
1897851,BTS,16,11,436.84383999999994,199,0
1897910,BTS,13,15,32.023204,200,129
1898055,BTS,9,3,113.15281999999999,122,62
1898151,BTC,19,5,97.612101,49,0
1898171,BTC,5,13,924.5412239999999,339,1150
1898208,BTC,5,14,622.8836309999999,326,2810
1898213,BTB,26,14,219.86959383939998,160,0
1898244,BTC,3,7,242.527921,331,826
1898305,BTC,28,9,699.0605029,337,0
1898477,BTC,11,31,895.2425452222999,345,149
1898496,BTC,17,1,0,17,135
1898509,BTC,3,14,925.8890799999999,337,0
1898520,BTC,3,12,940.4207999999999,337,0
1898541,BTC,6,21,765.7961871358999,340,1711
1898739,BTS,25,11,711.621717,284,0
1898786,BTC,28,6,183.10087451200002,268,103
1898805,BTS,23,10,294.44929968409997,145,0
1898814,BTC,3,17,937.7330318999999,332,71
1898836,BTC,27,23,131.0056073848,261,184
1898853,BTC,7,26,874.9806168734,361,9
1898887,BTC,21,3,154.8107744869,51,0
1898918,BTC,1,5,391.842,123,230
1898919,BTC,17,16,551.75673,324,1884
1899112,BTC,14,6,220.2681317158,46,76
1899133,BTS,8,14,205.3399303146,196,806
1899250,BTC,11,3,49.3203797416,184,2463
1899260,BTC,3,26,38.167935,354,288
1899419,BTS,5,5,110.53006099999999,35,274
1899425,BTB,14,13,972.2370209999999,348,3267
1899477,BTC,2,42,760.9742767166,358,0
1899742,BTC,5,36,765.9333523399999,339,871
1899789,BTC,21,4,152.689224,82,0
1899812,BTC,23,20,811.7534362939999,363,0
1899814,BTS,21,31,760.5071049999999,320,1120
